created_at,author.username,author.name,author.description,author.verified,type,text,public_metrics.retweet_count,public_metrics.like_count,public_metrics.reply_count,public_metrics.quote_count,tweet_url,lang,geo.full_name
2023-08-21 09:35:16+00:00,ttjack07,Mike Parsons,,False,original,"I urge the Chinese government to end the #forcedlabor of Uyghurs and other Turkic and Muslim-majority ethnic groups, and to immediately release and return them home. #FreeUyghurs @FreedomUnitedHQ https://t.co/oddCRiL5C4",0,0,0,0,https://twitter.com/ttjack07/status/1693557370406740354,en,
2023-08-21 09:20:55+00:00,ElliotReid_MD,Elliot SacchaReid,"Remplaçante itinérante. Radicalisation bobo-féministo-gauchiste = j'essaie de devenir qqun de bien, quoi. Les mojitos les voyages et les copains cay la vie.",False,retweet,“The Birth of Shein”\n\nPhotographer Samuel Greenhill staged this photo in protest of the fast fashion brand launching a pop-up in Ohio https://t.co/0oDok4Tybr,714,1841,2,13,https://twitter.com/ElliotReid_MD/status/1693553758959984831,en,
2023-08-21 09:20:12+00:00,fagumifushiguro,a tsundere,general on the frontlines of the idgaf war,False,quote,"if this happens to pieces of fashion that is presumably expensive, just imagine the shein, fashion nova, and fast fashion pieces..., that shit is prolly disintegrating like a pig leg dipped in piranha infested waters https://t.co/xj7rnY6nl8",0,0,1,0,https://twitter.com/fagumifushiguro/status/1693553577531519216,en,
2023-08-21 09:19:39+00:00,__Conpoet,ChubbyChest🎈,"Poet🧹🧹Music Addict🧹🧹 I sell affordable first grade thrift corset, tops and bodysuits @thrift_luxe",False,retweet,"Looking for affordable thrift corsets, body suits and tops?\nSearch no more! 🤭\n\nLuxe thrift got you covered with the best quality from UK/US fast fashion brands like Shein, Zara , Boohoo etc\n\nHit the follow button and turn on your notifications ❤️ https://t.co/PnV1SoqSwF",9,7,0,1,https://twitter.com/__Conpoet/status/1693553439681179672,en,
2023-08-21 09:07:47+00:00,Samaliel,Samaliel,Cisgenre (il/lui) jusqu'à plus ample informé.\nFurry/scalie. Anxio-dépressif. Fake Geek Guy. 40 ans et plus toutes mes dents.,False,retweet,“The Birth of Shein”\n\nPhotographer Samuel Greenhill staged this photo in protest of the fast fashion brand launching a pop-up in Ohio https://t.co/0oDok4Tybr,714,1841,2,13,https://twitter.com/Samaliel/status/1693550452674085031,en,
2023-08-21 08:58:57+00:00,temptoetiam,Abie,"On m'a traitée de surcouche de Google, grande lubrificatrice sociale, reine de la pulsion scopique, Cruella du XXIe siècle. Once in flight school I was laconic.",False,retweet,“The Birth of Shein”\n\nPhotographer Samuel Greenhill staged this photo in protest of the fast fashion brand launching a pop-up in Ohio https://t.co/0oDok4Tybr,714,1841,2,13,https://twitter.com/temptoetiam/status/1693548232075333972,en,
2023-08-21 08:55:18+00:00,WaruszewskaM,Milena Waruszewska,Strateżka marketingowa z Gdańska | Pomagam firmom zarabiać i znaleźć klientów w internecie | Kieruję zespołem specjalistów w 👉 https://t.co/RO06O5vbxo,False,original,Kupujecie w SHEIN?\n\nNa pewno zainteresuje Was ten artykuł: https://t.co/RIxPex0rdH,0,0,1,0,https://twitter.com/WaruszewskaM/status/1693547311278829783,pl,
2023-08-21 08:41:49+00:00,Basia_Erling,Barbara Erling,"Working for @SpidersWebpl & @FinancialTimes. Previously at @pressredakcja, @gazeta_wyborcza & @CNNIndonesia.",False,retweet,"🚨Shein to zło w czystej postaci, które powinno być bojkotowane.\n\n👉 niebezpieczne materiały\n👉 masowa produkcja\n👉 uzależniająca aplikacja\n👉promocja u influencerow\n👉 drakońskie warunki w szwalniach\n\nWięcej w txt @Basia_Erling: https://t.co/rm0kIxXKdq",11,72,9,5,https://twitter.com/Basia_Erling/status/1693543918061920320,pl,
2023-08-21 08:33:28+00:00,TSniedziewski,Tomasz Śniedziewski,"波蘭記者, correspondent at @orientaviation, @RynekLotniczy, long-time resident in Kaohsiung, Taiwan. Views are strictly private.",False,retweet,"🚨Shein to zło w czystej postaci, które powinno być bojkotowane.\n\n👉 niebezpieczne materiały\n👉 masowa produkcja\n👉 uzależniająca aplikacja\n👉promocja u influencerow\n👉 drakońskie warunki w szwalniach\n\nWięcej w txt @Basia_Erling: https://t.co/rm0kIxXKdq",11,72,9,5,https://twitter.com/TSniedziewski/status/1693541816988291075,pl,
2023-08-21 08:28:23+00:00,JakubDrozdz,Jakub Drożdż,| Dyplomacja / Polityka zagraniczna / Branding | @IUS_Inkubator @GospoDyplomacja & @JazzPoPolsku | Doktorant UW | Opinie pryw. | 🇵🇱🌍,False,retweet,"🚨Shein to zło w czystej postaci, które powinno być bojkotowane.\n\n👉 niebezpieczne materiały\n👉 masowa produkcja\n👉 uzależniająca aplikacja\n👉promocja u influencerow\n👉 drakońskie warunki w szwalniach\n\nWięcej w txt @Basia_Erling: https://t.co/rm0kIxXKdq",11,72,9,5,https://twitter.com/JakubDrozdz/status/1693540538169848221,pl,
2023-08-21 08:21:43+00:00,LilG_Cosplay,Gelya Teftelya,🇺🇦Cosplayer and Streamer based in 🌴Los Angeles🌴 shitposting and cosplay mixer,False,original,"I've just ran into a very helpful website called ""Ethically Dresssed"" - that show the list of designs made by small businesses, that were stollen by fast fashion stores like Shein, Ali, Temu, etc\nThis is so cool and helpful, feel free to take a look and support small businesses! https://t.co/Rt4618EuKn",2,13,1,0,https://twitter.com/LilG_Cosplay/status/1693538859320266910,en,
2023-08-21 08:19:29+00:00,Cyfrowy_Ja,Digital Me,"Oszczędzanie, samoobrona finansowa, inwestycje, w tym TFI, demografia, gospodarka. Zapraszam na blog.",False,retweet,"🚨Shein to zło w czystej postaci, które powinno być bojkotowane.\n\n👉 niebezpieczne materiały\n👉 masowa produkcja\n👉 uzależniająca aplikacja\n👉promocja u influencerow\n👉 drakońskie warunki w szwalniach\n\nWięcej w txt @Basia_Erling: https://t.co/rm0kIxXKdq",11,72,9,5,https://twitter.com/Cyfrowy_Ja/status/1693538298524770760,pl,
2023-08-21 08:10:48+00:00,10kubawator,Kuba Wątor,"Ex-GW, ex-WP. Obecnie Spider's Web. Na TT głównie trolling, lans i heheszki.",True,retweet,"W butach był bardzo wysoki poziom ftalanów, substancji zaburzającej gospodarkę hormonalną. W dziewczęcej sukience znaleźli formaldehyd, który może wywołać niewydolność oddechową. Oba produkty zostały kupione na @SHEIN_Official. Zapraszam do nowego SW+ https://t.co/DOIXFEscNG",4,11,1,0,https://twitter.com/10kubawator/status/1693536111996383419,pl,
2023-08-21 08:07:08+00:00,Basia_Erling,Barbara Erling,"Working for @SpidersWebpl & @FinancialTimes. Previously at @pressredakcja, @gazeta_wyborcza & @CNNIndonesia.",False,original,"W butach był bardzo wysoki poziom ftalanów, substancji zaburzającej gospodarkę hormonalną. W dziewczęcej sukience znaleźli formaldehyd, który może wywołać niewydolność oddechową. Oba produkty zostały kupione na @SHEIN_Official. Zapraszam do nowego SW+ https://t.co/DOIXFEscNG",4,11,1,0,https://twitter.com/Basia_Erling/status/1693535192152215989,pl,
2023-08-21 07:52:15+00:00,adam1bednarek,Adam Bednarek,Piszę na https://t.co/wWOFmCK1xn,False,retweet,"🚨Shein to zło w czystej postaci, które powinno być bojkotowane.\n\n👉 niebezpieczne materiały\n👉 masowa produkcja\n👉 uzależniająca aplikacja\n👉promocja u influencerow\n👉 drakońskie warunki w szwalniach\n\nWięcej w txt @Basia_Erling: https://t.co/rm0kIxXKdq",11,72,9,5,https://twitter.com/adam1bednarek/status/1693531446210671036,pl,
2023-08-21 07:44:17+00:00,gajewskimaciej,Maciej Gajewski,(Nie)zwykły koleś.,False,retweet,"🚨Shein to zło w czystej postaci, które powinno być bojkotowane.\n\n👉 niebezpieczne materiały\n👉 masowa produkcja\n👉 uzależniająca aplikacja\n👉promocja u influencerow\n👉 drakońskie warunki w szwalniach\n\nWięcej w txt @Basia_Erling: https://t.co/rm0kIxXKdq",11,72,9,5,https://twitter.com/gajewskimaciej/status/1693529438355411039,pl,
2023-08-21 07:42:28+00:00,10kubawator,Kuba Wątor,"Ex-GW, ex-WP. Obecnie Spider's Web. Na TT głównie trolling, lans i heheszki.",True,original,"🚨Shein to zło w czystej postaci, które powinno być bojkotowane.\n\n👉 niebezpieczne materiały\n👉 masowa produkcja\n👉 uzależniająca aplikacja\n👉promocja u influencerow\n👉 drakońskie warunki w szwalniach\n\nWięcej w txt @Basia_Erling: https://t.co/rm0kIxXKdq",11,72,9,5,https://twitter.com/10kubawator/status/1693528982249935198,pl,
2023-08-21 07:19:22+00:00,SpidersWebPL,SPIDER'S WEB,SPIDER'S WEB. TECHNOLOGIE. MOTORYZACJA. BIZNES. ROZRYWKA. #spidersweb #autoblog #bizblog #rozrywkablog #spiderswebplus,False,original,MAGAZYN SPIDER'S WEB+:  Wszystkie grzechy Shein. Zarobek na niszczeniu nam życia\nhttps://t.co/yJnsL6YPBw #spidersweb #spiderswebplus,1,0,0,0,https://twitter.com/SpidersWebPL/status/1693523170555281890,pl,
2023-08-21 06:59:51+00:00,mikecoulson48,Mani Isna La #NativeLivesMatter 🇵🇸 🇨🇺🕊,"Socialist ex-Labour, Unite community. Supporting Indy Lifeboats & Water Safety. Homelessness. Indigenous Rights. Mastodon mikecoulson48@mindly.social",True,original,Fast-Fashion Corporation Shein Makes Billions of Dollars by Exploiting Workers and Violating Labor Laws https://t.co/0jvo8Vy1QZ\n 5 shocking facts about the #UltraFastFashion company. Thread by @Greenpeace on Thread Reader App https://t.co/wuRoFEDWAQ https://t.co/YrmQBIh6Cr,0,1,0,0,https://twitter.com/mikecoulson48/status/1693518260136731081,en,"Yorkshire and The Humber, England"
2023-08-21 06:23:36+00:00,slinkybuttress,Slinkybuttress,,False,original,"Charlie Shein. Fast fashion meets men, 2 and a half of em.",0,0,1,0,https://twitter.com/slinkybuttress/status/1693509137194271230,en,
2023-08-21 04:42:52+00:00,verbavirtutis,JF,Al árbol se le conoce por sus frutos,False,original,SHEIN o de cómo el fast fashion hackeó el cerebro de la generación Z https://t.co/VquXxg3TOR via @YouTube,0,0,0,0,https://twitter.com/verbavirtutis/status/1693483783901602134,es,
2023-08-21 04:29:00+00:00,belletags,BelleTag.com,Women’s fashion and beauty magazine. It’s your magazine!,False,original,Is SHEIN Bad for the Environment? How Ethical is SHEIN? Let's Discuss. https://t.co/NpODsGWjlm  @yourecostylist,0,0,0,0,https://twitter.com/belletags/status/1693480295767404548,en,
2023-08-21 04:05:14+00:00,isabelxpanda,Bel 🐼,"Stay golden, babe 🌟",False,retweet,Shein is the most downloaded shopping app on South Africa’s Google Play store. And it isn’t even trying that hard.\n\n@janicekew has more on the fast-fashion brand's expansion https://t.co/4WS17VTSTL https://t.co/IIxAdThTHU,8,16,4,1,https://twitter.com/isabelxpanda/status/1693474316309184577,en,
2023-08-21 03:22:14+00:00,pahl_brighteyes,Macramé Owl’s woke as hell.,"We don't serve evangelicals. If you pay $96 for a jpeg, you're a mark. She/her/we. Mastodon: @MacrameOwl@disabled.social LT: https://t.co/gs3TVRA46O",False,original,Don’t buy Temu. Don’t buy Shein. Skip fast fashion and ultraconsumption. #Capitalism #FastFashion,0,0,0,0,https://twitter.com/pahl_brighteyes/status/1693463495185248446,en,
2023-08-21 02:46:20+00:00,gayyhoe420,jordan,22| she/her,False,quote,if healing is shein plasticity material for all their clothing then yes. they should just stock trippnyc rather than contributing to fast fashion. https://t.co/tFheuQa78W,0,6,0,0,https://twitter.com/gayyhoe420/status/1693454459681345555,en,
2023-08-21 00:22:56+00:00,isabelxpanda,Bel 🐼,"Stay golden, babe 🌟",False,retweet,Shein is the most downloaded shopping app on South Africa’s Google Play store. And it isn’t even trying that hard.\n\n@janicekew has more on the fast-fashion brand's expansion https://t.co/4WS17VTl4d https://t.co/UYQdtYGozP,4,10,1,2,https://twitter.com/isabelxpanda/status/1693418369167524351,en,
2023-08-20 23:42:58+00:00,visuaIpond,💿,,False,quote,⬇️   basically   sums   up   my   thoughts   on   it   ...   the   way   people   react   to   vegans   is   similar   how   people   online   react   to   anyone   who   criticizes   shein/other   fast   fashion   companies https://t.co/6NhdSUcnTC https://t.co/l2PAuj3GFc,0,2,1,0,https://twitter.com/visuaIpond/status/1693408312149119425,en,
2023-08-20 22:36:34+00:00,Artemis50493148,Artemis,all is love | a rose would still be as beautiful | critical friend for a living | no leftwing no rightwing | non defineable,False,retweet,"Wie dacht dat fast fashion door Gen-Z gecanceld is, heeft het mis. Jongeren kopen massaal kleren van het Chinese Shein. Het bedrijf produceert kleding in een nog hogere versnelling dan concurrenten, met grote consequenties voor werknemers en het milieu. https://t.co/vRPrerAvn1",130,269,16,12,https://twitter.com/Artemis50493148/status/1693391601047876032,nl,
2023-08-20 22:26:37+00:00,AbutiDlazof,KNTY 4 NEWS 📰🐝,pisces,False,retweet,Shein is the most downloaded shopping app on South Africa’s Google Play store. And it isn’t even trying that hard.\n\n@janicekew has more on the fast-fashion brand's expansion https://t.co/DMVIwoy9ax https://t.co/aV74Eo7ILL,10,15,1,5,https://twitter.com/AbutiDlazof/status/1693389099854414272,en,
2023-08-20 22:07:04+00:00,ciccaresecom,"Giuliano ""GIC"" Ciccarese","Sono GIC, a.k.a. Giuliano Ciccarese, un professionista Digital Performance Marketing & E-Commerce",False,original,"Il fast fashion è uno dei trend del 2023. C'è chi dice che è un processo di democratizzazione della moda, ma siamo sicuri che sia così? #ecommerce #abbigliamento #digital #fastfashion #retail #shein #temu #zara\n https://t.co/kst8to2QKj",0,0,0,0,https://twitter.com/ciccaresecom/status/1693384178484584677,it,
2023-08-20 21:55:29+00:00,fa_lurebydes_gn,• 𝕊𝕒𝕣𝕒𝕙 •,25 • she • they | ℭ𝔞𝔯𝔭𝔢 𝔇𝔦𝔢𝔪 𝔗𝔦𝔩𝔩 𝔗𝔥𝔢 𝔅𝔦𝔱𝔱𝔢𝔯 𝔈𝔫𝔡 | VI |  📸/🖼️: @sarahkmedia,False,reply,@imstacei Ahhh no that’s so sad! I know it’s fast fashion but shein usually have some nice formal wear for women!,0,0,2,0,https://twitter.com/fa_lurebydes_gn/status/1693381262759584035,en,
2023-08-20 21:30:47+00:00,hugopeixot,hugopeixoto,,False,retweet,"Ótimo video para entender como a Shein vem impactando as grandes varejistas de moda! From fast fashion to ultra fast, mas com potenciais problemas de copyright e condições de manufatura. https://t.co/nlPYpE1rNx",1,6,0,0,https://twitter.com/hugopeixot/status/1693375046482362613,pt,
2023-08-20 21:23:37+00:00,ZZeester,zeester Zeester,"De menselijke geest is de kracht die de wereld beweegt, niet dwang.",False,retweet,"@SHEIN_Official shine a light on Shein’s alleged reliance on forced labor there is an urgency to demand accountability, transparency and cooperation from these fast-fashion giants. Shein’s cheap fast fashion cannot come at the price of egregious human rights abuses. \n\nhttps://t.co/aDNPSTZWJ8",1,1,0,0,https://twitter.com/ZZeester/status/1693373243762380886,en,
2023-08-20 20:56:52+00:00,thrift_luxe,Luxe_Thrift,"It's the baddie bus stop for clean, affordable, quality UK/US corsets, tops, dresses and crop tees✨ Verified vendor @flutterwave",False,reply,"@Naija_PR I would love to choose 2 but \n\nBuy clean, sexy first grade  thrift Corsets, tops and Body suits from fast fashion brands like Zara, Shein, BooHoo, Prettylittlething etc\n\nSend a message today 🤭\n\nhttps://t.co/8pNDCNVB17 https://t.co/9JPpuD6ZJX",0,0,0,0,https://twitter.com/thrift_luxe/status/1693366512369758454,en,
2023-08-20 20:54:38+00:00,Bacheliche,Cami :),"Amo a los gatos, sobre todo a los míos. Si no te gustan mis/los gatos, puerta. Aliada gatrista:\n«La revolución será gatrista o no será»",False,original,"Siendo sincera y habiendo comprado en shein, considero que hay más alternativas para poder comprar ropa siendo de talla grande sin caer en otras tiendas de fast fashion. Y hay gente que defiende esta tienda con esa excusa sin analizar antes otras formas",0,0,1,0,https://twitter.com/Bacheliche/status/1693365950534345048,es,
